base_id,source,source_stem,resolution_condition,filter_type,base_image_sha256,base_resolution,resized_resolution,resize_method,face_bbox,final_model_input_shape,filter_params,jpeg_policy,output_path,output_sha256,status,note
repl0133_clean,DF40-cdf-SiT,22896,canonical_1024,eye_enlarging,b66c767983de865e0fadab9856548d8bf8a707e49c97dc19587bd75f2629272f,256x256,1024x1024,2,"244.9,298.9,536.1,642.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0133_clean_canonical1024_eye_enlarging.png,558d9f09ce1e67010583fda2967488e7b1f375f5d57764cb61420f0710acf8f7,OK_GENERATED,
repl0133_clean,DF40-cdf-SiT,22896,canonical_1024,face_reshaping,b66c767983de865e0fadab9856548d8bf8a707e49c97dc19587bd75f2629272f,256x256,1024x1024,2,"244.9,298.9,536.1,642.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0133_clean_canonical1024_face_reshaping.png,d2a0d9dd440d208cfce0942fb280aa853131e1699453b5390b08c343744459d1,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,native,clean,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,256x256,"N/A (reused existing file, not regenerated)",,"224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\v815_replication_set\repl0134_clean.jpg,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,OK_REUSED_EXISTING,
repl0134_clean,DF40-cdf-SiT,372,canonical_256,clean,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,256x256,2,"60.2,72.0,129.1,163.2","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical256_clean.png,e7e719bff988646ec7b770cbbce4cdbf1fd8622e1db7b38a12c6464851cfd3cc,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_256,smoothing_medium,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,256x256,2,"60.2,72.0,129.1,163.2","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical256_smoothing_medium.png,d15675954732aedda82e4da23675ea98cbc7b6c691d754e5a9284b8bdfdb6425,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_256,whitening_medium,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,256x256,2,"60.2,72.0,129.1,163.2","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical256_whitening_medium.png,b8225dff8d507a92472da1a8329ccd5182b16ffc11f6c90089a4aef5b71245e9,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_256,eye_enlarging,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,256x256,2,"60.2,72.0,129.1,163.2","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical256_eye_enlarging.png,8dc9b7787243cf168017939663886875804f54cef1e162a8e70ae7a7f8ce4187,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_256,face_reshaping,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,256x256,2,"60.2,72.0,129.1,163.2","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical256_face_reshaping.png,93a8969408cbec82e4bbe88ce60aa5a6a4cbd7378b98787761169d77469406af,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_512,clean,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,512x512,2,"120.9,144.9,258.4,326.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical512_clean.png,94f35f99c5b413b6c19f1e68d9bd1f6f131c72ba56c1ebc1912ae0fd54d53a6b,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_512,smoothing_medium,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,512x512,2,"120.9,144.9,258.4,326.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical512_smoothing_medium.png,b23a3f62465300503e112f52571af8bc076611c59f1f0a1bfc0b7eefdacf708e,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_512,whitening_medium,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,512x512,2,"120.9,144.9,258.4,326.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical512_whitening_medium.png,affccc8b0c83326c5d32a94600379ca28532531cac5773047f300ef4b590fb35,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_512,eye_enlarging,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,512x512,2,"120.9,144.9,258.4,326.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical512_eye_enlarging.png,1d877302028091c3fa5fd7231b8908b77d8c6edca89de69cc1f409223c043cf4,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_512,face_reshaping,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,512x512,2,"120.9,144.9,258.4,326.6","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical512_face_reshaping.png,7fb6c3620197cc8f427af7e5879d02b207742ce021baa0519bd788a70b213f3b,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_1024,clean,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,1024x1024,2,"241.9,289.9,517.2,653.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical1024_clean.png,bec9315fbb73ac8024dbf6170899a2c71204f4232b96681843559cb48942a153,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_1024,smoothing_medium,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,1024x1024,2,"241.9,289.9,517.2,653.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical1024_smoothing_medium.png,1032c72f1e39028fe6098d967a63e8a2926dd4407c5368d5c55ecf01bc362fd9,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_1024,whitening_medium,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,1024x1024,2,"241.9,289.9,517.2,653.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical1024_whitening_medium.png,6a756d4cd7cb89e2a17d18a89c413fb014ca51ac8750f467afb4a5db1acf86c9,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_1024,eye_enlarging,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,1024x1024,2,"241.9,289.9,517.2,653.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical1024_eye_enlarging.png,317db52dfaf8b92ddfbe83da21c12f3dbd213f1ba4ebe54a5ce299a03eb80918,OK_GENERATED,
repl0134_clean,DF40-cdf-SiT,372,canonical_1024,face_reshaping,16a61ffcd50f140dbb2918c77bc936548367da05abf7cf7d4d58547795505c55,256x256,1024x1024,2,"241.9,289.9,517.2,653.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0134_clean_canonical1024_face_reshaping.png,0c2f018521e7b5f487e177afec9e9d5fa130d0716ba5e9e085c287b7b77b297f,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,native,clean,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,256x256,"N/A (reused existing file, not regenerated)",,"224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\v815_replication_set\repl0135_clean.jpg,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,OK_REUSED_EXISTING,
repl0135_clean,DF40-cdf-SiT,3972,canonical_256,clean,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,256x256,2,"51.2,72.7,133.1,164.5","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical256_clean.png,de27026b8116e487de4229f970e05d3562ac2d183b4afb8f9c5a6faf5bf289d4,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_256,smoothing_medium,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,256x256,2,"51.2,72.7,133.1,164.5","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical256_smoothing_medium.png,fad836edf660d6524baf5af16e93a1388342623c3ab8456b349b2ec9ce67bf32,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_256,whitening_medium,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,256x256,2,"51.2,72.7,133.1,164.5","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical256_whitening_medium.png,964992eb8012451199eaffa64474215eb757b8507bf52663ac5f3a65151a7f67,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_256,eye_enlarging,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,256x256,2,"51.2,72.7,133.1,164.5","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical256_eye_enlarging.png,dd477148312ef59573d31f57255271626013325f38d8a23c402012dee9ead017,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_256,face_reshaping,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,256x256,2,"51.2,72.7,133.1,164.5","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical256_face_reshaping.png,ec89a3593aa766fc43be0801742eac0ab757d8511c5019dd8d7f8088ffc318fd,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_512,clean,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,512x512,2,"103.3,146.7,266.0,328.2","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical512_clean.png,b27128fb4d5a1cddc6f0fb78fdc1ebc13cb81f8e4e85861f882235a2e80fdcfa,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_512,smoothing_medium,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,512x512,2,"103.3,146.7,266.0,328.2","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical512_smoothing_medium.png,635659ec3967263807895f252d427551e6ffb3890b583688695f4a57990a53fb,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_512,whitening_medium,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,512x512,2,"103.3,146.7,266.0,328.2","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical512_whitening_medium.png,9741ed7164d5ed2d5aeb7a2b155ac9374ea5ae273e8bfba95a142f4bb191903a,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_512,eye_enlarging,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,512x512,2,"103.3,146.7,266.0,328.2","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical512_eye_enlarging.png,a55b8cde19ff326474c08f1ad5da9f780b06e2fb016bfd0fec182958a845655e,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_512,face_reshaping,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,512x512,2,"103.3,146.7,266.0,328.2","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical512_face_reshaping.png,eae7c3778feaebb13717bf86f83dcb9e0958f6693fb9b99629a994c87877246d,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_1024,clean,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,1024x1024,2,"207.2,294.3,532.2,655.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical1024_clean.png,4736fd9e8f6ded712643be596b948b9479d9b8281b645d2d5313d5d6de031c65,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_1024,smoothing_medium,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,1024x1024,2,"207.2,294.3,532.2,655.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical1024_smoothing_medium.png,39f573297840cfbd18ffa3ff4fed4e259ac6c8f04f5bffd5fc3e15d0cd22f829,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_1024,whitening_medium,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,1024x1024,2,"207.2,294.3,532.2,655.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical1024_whitening_medium.png,296f15dacb8fdf42c899ec817a408e79b3476c09eb33505f7abe00d45a1a6c69,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_1024,eye_enlarging,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,1024x1024,2,"207.2,294.3,532.2,655.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'scale': 1.18, 'radius_factor': 1.7}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical1024_eye_enlarging.png,beff86e8be2ded95bd4180b5e73b3365f4ddbdb8b11526cc2a1a18684037f27a,OK_GENERATED,
repl0135_clean,DF40-cdf-SiT,3972,canonical_1024,face_reshaping,43ebd0d7c4e0a827377e623b312b0d149ca13994b05a8b16385a4b03e7c34ff3,256x256,1024x1024,2,"207.2,294.3,532.2,655.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'shrink_ratio': 0.92, 'radius_px_FIXED': 60.0}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0135_clean_canonical1024_face_reshaping.png,698799247bdab3dbb4601c6fe65653853e74d31cf95647e4aa605c343e16af6e,OK_GENERATED,
repl0136_clean,DF40-cdf-sd2.1,Celeb-real_id33_0003_189,native,clean,cead562dd69b94113ec5b96485e3f44b5f5e1473668d25d8a8cef99b3f179ff6,512x512,512x512,"N/A (reused existing file, not regenerated)",,"224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\v815_replication_set\repl0136_clean.jpg,cead562dd69b94113ec5b96485e3f44b5f5e1473668d25d8a8cef99b3f179ff6,OK_REUSED_EXISTING,
repl0136_clean,DF40-cdf-sd2.1,Celeb-real_id33_0003_189,canonical_256,clean,cead562dd69b94113ec5b96485e3f44b5f5e1473668d25d8a8cef99b3f179ff6,512x512,256x256,3,"126.8,77.8,133.5,144.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)",{},"N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0136_clean_canonical256_clean.png,d6dc4aaf361f8f5dceda3d92830cfbf3b9241443fcda43c4530e7f710b182a61,OK_GENERATED,
repl0136_clean,DF40-cdf-sd2.1,Celeb-real_id33_0003_189,canonical_256,smoothing_medium,cead562dd69b94113ec5b96485e3f44b5f5e1473668d25d8a8cef99b3f179ff6,512x512,256x256,3,"126.8,77.8,133.5,144.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'bilateral_d_sigmaColor_sigmaSpace': [15, 80, 80]}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0136_clean_canonical256_smoothing_medium.png,c39b8d6690fae9b91fc836f330dad76660e1e35e58593f6140bf1481802f6488,OK_GENERATED,
repl0136_clean,DF40-cdf-sd2.1,Celeb-real_id33_0003_189,canonical_256,whitening_medium,cead562dd69b94113ec5b96485e3f44b5f5e1473668d25d8a8cef99b3f179ff6,512x512,256x256,3,"126.8,77.8,133.5,144.7","224x224 (pipeline.py transform_infer, applied uniformly at inference)","{'strength': 'medium', 'lab_L_shift_fraction': 0.15}","N/A at storage time (PNG, lossless); pipeline.py's preprocess_jpeg(quality=85) applied uniformly at inference time for ALL resolution conditions, see p1_r1_5_score_resolution_conditions.py",C:\My_Project\AIGC\results\research\p1_r1_5_resolution_causal_audit_20260814\resolution_controlled_images\repl0136_clean_canonical256_whitening_medium.png,a61021691745a958076b48bc9bd1b1e9a7347e24e44e257b5d116cbe212c6bd3,OK_GENERATED,
